153.8154	-286.023648	-286.015831	-285.980015	-285.954745	
153.8234	-286.027527	-286.015831	-285.983893	-285.954745	
153.8336	-286.034742	-286.015831	-285.991109	-285.954745	
153.8517	-286.055593	-286.024558	-286.01196	-285.963471	
153.8563	-286.060782	-286.024558	-286.017149	-285.972198	
153.8664	-286.074638	-286.024558	-286.031005	-285.972198	
153.8766	-286.090543	-286.024558	-286.04691	-285.989651	
153.8868	-286.108676	-286.042011	-286.065043	-286.007105	
153.8969	-286.128739	-286.059464	-286.085105	-286.033284	
153.9071	-286.150977	-286.076918	-286.107344	-286.059464	
153.9172	-286.17515	-286.111824	-286.131516	-286.094371	
153.9274	-286.201406	-286.146731	-286.157772	-286.129278	
153.9376	-286.229878	-286.181637	-286.186245	-286.164184	
153.9478	-286.260493	-286.225271	-286.21686	-286.199091	
153.9579	-286.292933	-286.268904	-286.2493	-286.225271	
153.9681	-286.327422	-286.30381	-286.283789	-286.268904	
153.9783	-286.364354	-286.338717	-286.320721	-286.30381	
153.9884	-286.402732	-286.38235	-286.359099	-286.338717	
153.9986	-286.443777	-286.417257	-286.400144	-286.373624	
154.0088	-286.486494	-286.46089	-286.44286	-286.40853	
154.019	-286.531628	-286.495797	-286.487994	-286.452163	
154.0291	-286.578172	-286.548157	-286.534539	-286.495797	
154.0392	-286.627341	-286.59179	-286.583707	-286.548157	
154.0494	-286.678357	-286.635423	-286.634724	-286.600516	
154.0595	-286.731012	-286.687783	-286.687378	-286.652876	
154.0697	-286.786734	-286.748869	-286.7431	-286.705236	
154.0799	-286.843987	-286.809956	-286.800354	-286.757596	
154.0901	-286.903487	-286.862316	-286.859854	-286.818683	
154.1002	-286.964955	-286.923402	-286.921322	-286.871043	
154.1103	-287.028078	-286.984489	-286.984445	-286.932129	
154.1205	-287.093764	-287.036849	-287.050131	-286.984489	
154.1307	-287.161774	-287.106662	-287.118141	-287.045575	
154.1408	-287.230813	-287.176475	-287.18718	-287.115389	
154.151	-287.302852	-287.246288	-287.259219	-287.185202	
154.1612	-287.3772	-287.316101	-287.333567	-287.263742	
154.1714	-287.452765	-287.394641	-287.409131	-287.333555	
154.1814	-287.530098	-287.481908	-287.486465	-287.420821	
154.1916	-287.610087	-287.560448	-287.566454	-287.490634	
154.2018	-287.692736	-287.656441	-287.649103	-287.586627	
154.2119	-287.776097	-287.743707	-287.732464	-287.665167	
154.2221	-287.862444	-287.830974	-287.81881	-287.769887	
154.2323	-287.951295	-287.91824	-287.907661	-287.857154	
154.2424	-288.041226	-288.014233	-287.997593	-287.94442	
154.2525	-288.132792	-288.110226	-288.089159	-288.04914	
154.2708	-288.306947	-288.276033	-288.263314	-288.223673	
154.2754	-288.351111	-288.319666	-288.307477	-288.276033	
154.2856	-288.450107	-288.415659	-288.406474	-288.389479	
154.2958	-288.551493	-288.511652	-288.50786	-288.502925	
154.306	-288.653693	-288.616372	-288.61006	-288.607645	
154.3162	-288.755473	-288.712365	-288.71184	-288.712365	
154.3262	-288.856323	-288.817085	-288.81269	-288.817085	
154.3365	-288.958913	-288.921804	-288.91528	-288.921804	
