0.03554033	1325.82191	1325.82191	1328.89369	1328.89369	
0.04034825	1325.82295	1325.82191	1328.89473	1328.89369	
0.05049706	1325.82904	1325.82191	1328.90082	1328.89369	
0.06060287	1325.83817	1325.82191	1328.90995	1328.89369	
0.07075768	1325.85044	1325.82191	1328.92222	1328.89369	
0.08096049	1325.8659	1325.82191	1328.93768	1328.89369	
0.0910333	1325.88418	1325.82191	1328.95596	1328.89369	
0.1011591	1325.90566	1325.83064	1328.97743	1328.90242	
0.1113139	1325.93028	1325.83937	1329.00206	1328.91987	
0.1215107	1325.95813	1325.85682	1329.02991	1328.9286	
0.1316185	1325.98879	1325.89173	1329.06057	1328.96351	
0.1418753	1326.0231	1325.92663	1329.09488	1328.99841	
0.1519942	1326.05997	1325.97027	1329.13175	1329.03332	
0.162172	1326.1002	1326.02263	1329.17198	1329.08568	
0.1722688	1326.14312	1326.07499	1329.2149	1329.13804	
0.1825166	1326.1899	1326.13607	1329.26168	1329.20785	
0.1926274	1326.23907	1326.19716	1329.31085	1329.26894	
0.2028062	1326.29169	1326.25825	1329.36347	1329.33875	
0.212958	1326.34728	1326.32806	1329.41906	1329.40856	
0.2230838	1326.40577	1326.39787	1329.47755	1329.47838	
0.2332866	1326.46786	1326.47641	1329.53964	1329.54819	
0.2434764	1326.53298	1326.55495	1329.60476	1329.62673	
0.2535993	1326.60072	1326.62476	1329.6725	1329.70527	
0.2637741	1326.67194	1326.7033	1329.74372	1329.78381	
0.2832237	1326.82217	1326.86038	1329.89395	1329.94089	
0.2879206	1326.85802	1326.90402	1329.9298	1329.9758	
0.2979784	1326.93872	1326.98256	1330.0105	1330.06306	
0.3081082	1327.02307	1327.06982	1330.09485	1330.15033	
0.318204	1327.11025	1327.15709	1330.18202	1330.2376	
0.3284089	1327.20147	1327.25308	1330.27325	1330.32486	
0.3395806	1327.3053	1327.34908	1330.37708	1330.41213	
0.3487135	1327.39228	1327.44507	1330.46406	1330.50812	
0.3588503	1327.49213	1327.53234	1330.56391	1330.60412	
0.3690971	1327.59461	1327.63706	1330.66639	1330.70883	
0.3791979	1327.69561	1327.74178	1330.76739	1330.81355	
0.3895767	1327.79939	1327.84649	1330.87117	1330.91827	
0.3997625	1327.90125	1327.95121	1330.97303	1331.02299	
0.4098683	1328.0023	1328.05593	1331.07408	1331.13644	
0.4201451	1328.10507	1328.16938	1331.17685	1331.25861	
0.430139	1328.205	1328.28283	1331.27678	1331.37206	
0.4413327	1328.31704	1328.38755	1331.38882	1331.49423	
0.4505366	1328.40898	1328.50099	1331.48076	1331.60768	
0.4606484	1328.5101	1328.61444	1331.58188	1331.72113	
0.4708332	1328.61196	1328.73661	1331.68374	1331.8433	
0.481018	1328.71381	1328.85006	1331.78559	1331.95675	
0.4911478	1328.8151	1328.96351	1331.88688	1332.07019	
0.5012826	1328.91643	1329.06823	1331.98821	1332.17491	
0.5114524	1329.01813	1329.17295	1332.08991	1332.27963	
0.5215862	1329.11948	1329.27766	1332.19126	1332.3669	
0.5317171	1329.22079	1329.38238	1332.29257	1332.46289	
0.5432748	1329.33646	1329.4871	1332.40824	1332.55888	
0.5520867	1329.42448	1329.5831	1332.49626	1332.64615	
0.5622295	1329.52594	1329.67036	1332.59772	1332.73342	
0.5724853	1329.62851	1329.76636	1332.70029	1332.82068	
0.5826041	1329.73004	1329.86235	1332.80182	1332.90795	
0.5928169	1329.83179	1329.94962	1332.90357	1333.00394	
0.6029527	1329.93314	1330.03688	1333.00492	1333.09121	
0.6130995	1330.0346	1330.12415	1333.10638	1333.1872	
0.6232703	1330.13632	1330.22014	1333.2081	1333.27447	
0.6334252	1330.23785	1330.30741	1333.30963	1333.37919	
0.6450709	1330.35441	1330.4034	1333.42619	1333.47518	
0.6537278	1330.44088	1330.4994	1333.51266	1333.57117	
0.6639346	1330.54296	1330.59539	1333.61474	1333.67589	
0.6740534	1330.64414	1330.70011	1333.71592	1333.78934	
0.6842252	1330.74591	1330.80483	1333.81769	1333.90279	
0.694379	1330.84744	1330.90955	1333.91922	1334.01623	
0.7045338	1330.94895	1331.01427	1334.02073	1334.12968	
0.7147796	1331.05141	1331.12771	1334.12319	1334.2344	
0.7248624	1331.15224	1331.24116	1334.22402	1334.35657	
0.7351723	1331.25283	1331.35461	1334.32461	1334.46129	
0.746797	1331.35726	1331.46805	1334.42904	1334.56601	
0.7553479	1331.43382	1331.5815	1334.5056	1334.67946	
0.7655017	1331.52148	1331.69495	1334.59326	1334.77545	
0.7755975	1331.60567	1331.79967	1334.67745	1334.88017	
0.7857563	1331.68736	1331.90439	1334.75914	1334.96744	
0.7959681	1331.7663	1332.00038	1334.83808	1335.0547	
0.8060809	1331.84149	1332.09637	1334.91327	1335.14197	
0.8162537	1331.91412	1332.17491	1334.9859	1335.21178	
0.8264055	1331.9836	1332.236	1335.05538	1335.27287	
0.8368393	1332.05178	1332.29708	1335.12356	1335.32523	
0.8483721	1332.12316	1332.34072	1335.19494	1335.36886	
0.8585819	1332.18347	1332.38435	1335.25525	1335.42122	
0.8686438	1332.24004	1332.41053	1335.31182	1335.45613	
0.8788196	1332.2943	1332.43671	1335.36607	1335.49104	
0.8892414	1332.34676	1332.45416	1335.41854	1335.53467	
0.8991802	1332.39407	1332.48907	1335.46585	1335.56958	
0.909278	1332.43925	1332.50652	1335.51103	1335.60448	
0.9194288	1332.48181	1332.5327	1335.55359	1335.63066	
0.9295746	1332.52152	1332.55888	1335.5933	1335.66557	
0.9397344	1332.55848	1332.59379	1335.63026	1335.70048	
0.9514662	1332.5972	1332.61997	1335.66898	1335.72666	
0.961346	1332.62746	1332.65488	1335.69924	1335.75284	
0.9714338	1332.65569	1332.68106	1335.72747	1335.77029	
0.9816016	1332.68148	1332.71596	1335.75326	1335.79647	
0.9917505	1332.70464	1332.74214	1335.77642	1335.81392	
1.00195	1332.72537	1332.76832	1335.79715	1335.8401	
1.012081	1332.74352	1332.80323	1335.8153	1335.84883	
1.02221	1332.7593	1332.82941	1335.83108	1335.87501	
1.032395	1332.77289	1332.84686	1335.84467	1335.88374	
1.042533	1332.78427	1332.86432	1335.85605	1335.90119	
1.052886	1332.79379	1332.87304	1335.86557	1335.90992	
1.062897	1332.80123	1332.8905	1335.87301	1335.92737	
1.07327	1332.80718	1332.89922	1335.87896	1335.9361	
1.083315	1332.81157	1332.90795	1335.88335	1335.94482	
1.093432	1332.81481	1332.89922	1335.88659	1335.94482	
1.103603	1332.8171	1332.8905	1335.88888	1335.94482	
1.113728	1332.82191	1332.88177	1335.89369	1335.94482	
1.123916	1332.82191	1332.86432	1335.89369	1335.94482	
1.134055	1332.82191	1332.84686	1335.89369	1335.92737	
1.144204	1332.82191	1332.82941	1335.89369	1335.91864	
1.154716	1332.82191	1332.80323	1335.89369	1335.90992	
1.164571	1332.82191	1332.78578	1335.89369	1335.89246	
1.174742	1332.82191	1332.76832	1335.89369	1335.87501	
1.184942	1332.82191	1332.7596	1335.89369	1335.87501	
1.19524	1332.82191	1332.75087	1335.89369	1335.85756	
1.205252	1332.82191	1332.75087	1335.89369	1335.8401	
1.215415	1332.82191	1332.75087	1335.89369	1335.8401	
1.225585	1332.82191	1332.76832	1335.89369	1335.8401	
1.235692	1332.82191	1332.77705	1335.89369	1335.8401	
1.245802	1332.82191	1332.7945	1335.89369	1335.8401	
1.256175	1332.82191	1332.81196	1335.89369	1335.8401	
1.266237	1332.82191	1332.83814	1335.89369	1335.8401	
1.27631	1332.82191	1332.85559	1335.89369	1335.85756	
1.286474	1332.82191	1332.87304	1335.89369	1335.87501	
1.296873	1332.82191	1332.88177	1335.89369	1335.88374	
1.306867	1332.82191	1332.8905	1335.89369	1335.90119	
1.316981	1332.82191	1332.8905	1335.89369	1335.90992	
1.327112	1332.82191	1332.8905	1335.89369	1335.92737	
1.337328	1332.82191	1332.88177	1335.89369	1335.9361	
1.347398	1332.82191	1332.87304	1335.89369	1335.94482	
1.357622	1332.82191	1332.85559	1335.89369	1335.94482	
1.367758	1332.82191	1332.83814	1335.89369	1335.94482	
1.377889	1332.82191	1332.82068	1335.89369	1335.94482	
1.388039	1332.82191	1332.80323	1335.89369	1335.9361	
1.398184	1332.82191	1332.78578	1335.89369	1335.92737	
1.408332	1332.82191	1332.76832	1335.89369	1335.90992	
1.418515	1332.82191	1332.7596	1335.89369	1335.90119	
1.428643	1332.82191	1332.7596	1335.89369	1335.88374	
1.438802	1332.82191	1332.7596	1335.89369	1335.87501	
1.44893	1332.82191	1332.7596	1335.89369	1335.85756	
1.467067	1332.82191	1332.77705	1335.89369	1335.8401	
1.47164	1332.82191	1332.78578	1335.89369	1335.8401	
1.481768	1332.82191	1332.80323	1335.89369	1335.8401	
1.491967	1332.82191	1332.82068	1335.89369	1335.8401	
1.502125	1332.82191	1332.83814	1335.89369	1335.8401	
1.512277	1332.82191	1332.84686	1335.89369	1335.8401	
1.522624	1332.82191	1332.86432	1335.89369	1335.84883	
1.532588	1332.82191	1332.87304	1335.89369	1335.86628	
1.542727	1332.82191	1332.87304	1335.89369	1335.87501	
1.552904	1332.82191	1332.87304	1335.89369	1335.89246	
1.563044	1332.82191	1332.87304	1335.89369	1335.90992	
1.573424	1332.82191	1332.85559	1335.89369	1335.91864	
1.583557	1332.82191	1332.84686	1335.89369	1335.9361	
1.59372	1332.82191	1332.83814	1335.89369	1335.94482	
1.603866	1332.82191	1332.82068	1335.89369	1335.94482	
1.61401	1332.82191	1332.80323	1335.89369	1335.94482	
1.624237	1332.82191	1332.7945	1335.89369	1335.94482	
1.634364	1332.82191	1332.78578	1335.89369	1335.9361	
1.6445	1332.82191	1332.77705	1335.89369	1335.91864	
1.654675	1332.82191	1332.77705	1335.89369	1335.90992	
1.664812	1332.82191	1332.77705	1335.89369	1335.90119	
1.675187	1332.82191	1332.77705	1335.89369	1335.88374	
1.685136	1332.82191	1332.78578	1335.89369	1335.87501	
1.695291	1332.82191	1332.7945	1335.89369	1335.85756	
1.705477	1332.82191	1332.80323	1335.89369	1335.84883	
1.715593	1332.82191	1332.82068	1335.89369	1335.8401	
1.72574	1332.82191	1332.82941	1335.89369	1335.8401	
1.735952	1332.82191	1332.83814	1335.89369	1335.8401	
1.746079	1332.82191	1332.84686	1335.89369	1335.8401	
1.756209	1332.82191	1332.85559	1335.89369	1335.8401	
1.766397	1332.82191	1332.86432	1335.89369	1335.8401	
1.776522	1332.82191	1332.87304	1335.89369	1335.85756	
1.786753	1332.82191	1332.87304	1335.89369	1335.86628	
1.796841	1332.82191	1332.87304	1335.89369	1335.87501	
1.806993	1332.82191	1332.86432	1335.89369	1335.89246	
1.817202	1332.82191	1332.85559	1335.89369	1335.90992	
1.827299	1332.82191	1332.84686	1335.89369	1335.92737	
1.837518	1332.82191	1332.83814	1335.89369	1335.9361	
1.848076	1332.82191	1332.82941	1335.89369	1335.94482	
1.857773	1332.82191	1332.81196	1335.89369	1335.94482	
1.867925	1332.82191	1332.80323	1335.89369	1335.94482	
1.878042	1332.82191	1332.7945	1335.89369	1335.94482	
1.888215	1332.82191	1332.78578	1335.89369	1335.9361	
1.898366	1332.82191	1332.76832	1335.89369	1335.92737	
1.908499	1332.82191	1332.76832	1335.89369	1335.90992	
1.918708	1332.82191	1332.77705	1335.89369	1335.90119	
1.928828	1332.82191	1332.77705	1335.89369	1335.87501	
1.939088	1332.82191	1332.78578	1335.89369	1335.87501	
1.949201	1332.82191	1332.80323	1335.89369	1335.85756	
1.959546	1332.82191	1332.81196	1335.89369	1335.8401	
1.96958	1332.82191	1332.82941	1335.89369	1335.8401	
1.979679	1332.82191	1332.83814	1335.89369	1335.8401	
1.989842	1332.82191	1332.84686	1335.89369	1335.8401	
2.000023	1332.82191	1332.85559	1335.89369	1335.8401	
2.010156	1332.82191	1332.86432	1335.89369	1335.8401	
2.020274	1332.82191	1332.87304	1335.89369	1335.85756	
2.030454	1332.82191	1332.87304	1335.89369	1335.86628	
2.040611	1332.82191	1332.87304	1335.89369	1335.87501	
2.050996	1332.82191	1332.86432	1335.89369	1335.89246	
2.060971	1332.82191	1332.85559	1335.89369	1335.90992	
2.071276	1332.82191	1332.84686	1335.89369	1335.92737	
2.082053	1332.82191	1332.83814	1335.89369	1335.9361	
2.091401	1332.82191	1332.82941	1335.89369	1335.94482	
2.101516	1332.82191	1332.81196	1335.89369	1335.94482	
2.111653	1332.82191	1332.80323	1335.89369	1335.94482	
2.121861	1332.82191	1332.7945	1335.89369	1335.94482	
2.131996	1332.82191	1332.78578	1335.89369	1335.92737	
2.142164	1332.82191	1332.77705	1335.89369	1335.91864	
2.15231	1332.82191	1332.77705	1335.89369	1335.90992	
2.162484	1332.82191	1332.77705	1335.89369	1335.89246	
2.172604	1332.82191	1332.78578	1335.89369	1335.87501	
2.182798	1332.82191	1332.78578	1335.89369	1335.87501	
2.192965	1332.82191	1332.7945	1335.89369	1335.85756	
2.203098	1332.82191	1332.80323	1335.89369	1335.8401	
2.21326	1332.82191	1332.81196	1335.89369	1335.8401	
2.223415	1332.82191	1332.82068	1335.89369	1335.8401	
2.233623	1332.82191	1332.83814	1335.89369	1335.8401	
2.243733	1332.82191	1332.83814	1335.89369	1335.8401	
2.25627	1332.82899	1332.84686	1335.90077	1335.8401	
2.264066	1332.83466	1332.85559	1335.90644	1335.8401	
2.283884	1332.86443	1332.86432	1335.93621	1335.87501	
2.288433	1332.87083	1332.87304	1335.94261	1335.87501	
2.29862	1332.88916	1332.87304	1335.96094	1335.90119	
2.30876	1332.91048	1332.88177	1335.98226	1335.92737	
2.31892	1332.93495	1332.88177	1336.00673	1335.96228	
2.336904	1332.99007	1332.90795	1336.06185	1336.02336	
2.34142	1333.0036	1332.90795	1336.07538	1336.04082	
2.351621	1333.0382	1332.9254	1336.10998	1336.07572	
2.361833	1333.07595	1332.96031	1336.14773	1336.11936	
2.371987	1333.11656	1332.99522	1336.18834	1336.15426	
2.382139	1333.16025	1333.03885	1336.23203	1336.1979	
2.392264	1333.2069	1333.09994	1336.27867	1336.25026	
2.402406	1333.25674	1333.16102	1336.32852	1336.29389	
2.412587	1333.30986	1333.23084	1336.38164	1336.35498	
2.422787	1333.3662	1333.30938	1336.43798	1336.40733	
2.432908	1333.42518	1333.39664	1336.49696	1336.46842	
2.443079	1333.48757	1333.47518	1336.55935	1336.53823	
2.453194	1333.55265	1333.57117	1336.62443	1336.60805	
2.463448	1333.62186	1333.65844	1336.69364	1336.67786	
2.473649	1333.69378	1333.74571	1336.76555	1336.7564	
2.483732	1333.76788	1333.83297	1336.83966	1336.85239	
2.493889	1333.84564	1333.92024	1336.91742	1336.93093	
2.504027	1333.92635	1333.99878	1336.99813	1337.02693	
2.514198	1334.01043	1334.08605	1337.08221	1337.11419	
2.524291	1334.09689	1334.16459	1337.16867	1337.21891	
2.534491	1334.18744	1334.25185	1337.25922	1337.31491	
2.544723	1334.28141	1334.33912	1337.35319	1337.4109	
2.554895	1334.37791	1334.42639	1337.44969	1337.51562	
2.565098	1334.47791	1334.51365	1337.54969	1337.62034	
2.575456	1334.58257	1334.60965	1337.65435	1337.72506	
2.585485	1334.68285	1334.70564	1337.75463	1337.82978	
2.595656	1334.78451	1334.80163	1337.85629	1337.94322	
2.605795	1334.88595	1334.90635	1337.95773	1338.05667	
2.615845	1334.98648	1335.0198	1338.05826	1338.16139	
2.626003	1335.08798	1335.13324	1338.15976	1338.27484	
2.636178	1335.18975	1335.24669	1338.26153	1338.37956	
2.646278	1335.29073	1335.36886	1338.36251	1338.493	
2.656752	1335.39554	1335.49104	1338.46732	1338.59772	
2.666927	1335.49729	1335.61321	1338.56907	1338.70244	
2.676759	1335.59554	1335.73538	1338.66732	1338.80716	
2.686941	1335.6974	1335.84883	1338.76918	1338.91188	
2.69703	1335.79827	1335.96228	1338.87005	1339.0166	
2.707339	1335.90139	1336.07572	1338.97317	1339.1126	
2.717367	1336.00165	1336.18917	1339.07343	1339.21731	
2.735429	1336.18225	1336.28516	1339.25403	1339.31331	
2.739993	1336.22789	1336.39861	1339.29967	1339.43548	
2.750142	1336.3294	1336.50333	1339.40118	1339.5402	
2.760317	1336.43114	1336.59059	1339.50292	1339.64492	
2.77055	1336.53352	1336.68659	1339.6053	1339.74964	
2.780688	1336.63484	1336.77385	1339.70662	1339.84563	
2.790867	1336.73697	1336.86112	1339.80875	1339.94163	
2.801128	1336.83925	1336.94839	1339.91103	1340.03762	
2.811156	1336.93954	1337.03565	1340.01132	1340.13361	
2.821303	1337.04099	1337.12292	1340.11277	1340.22961	
2.831472	1337.1427	1337.21019	1340.21448	1340.3256	
2.841667	1337.24462	1337.30618	1340.3164	1340.41287	
2.851731	1337.34526	1337.40217	1340.41704	1340.51759	
2.861923	1337.4472	1337.49817	1340.51898	1340.61358	
2.872187	1337.54987	1337.60289	1340.62165	1340.70957	
2.882314	1337.65112	1337.70761	1340.7229	1340.81429	
2.892439	1337.75234	1337.81232	1340.82412	1340.91028	
2.902563	1337.8536	1337.92577	1340.92538	1341.015	
2.912766	1337.95567	1338.03049	1341.02745	1341.111	
2.922968	1338.05765	1338.14394	1341.12943	1341.21572	
2.933069	1338.15432	1338.25738	1341.2261	1341.32044	
2.943231	1338.24864	1338.37083	1341.32042	1341.43388	
2.953537	1338.34131	1338.48428	1341.41308	1341.5386	
2.963558	1338.42861	1338.59772	1341.50039	1341.64332	
2.973789	1338.5148	1338.70244	1341.58658	1341.74804	
2.983951	1338.59747	1338.80716	1341.66925	1341.85276	
2.994075	1338.67697	1338.90316	1341.74875	1341.94876	
3.004252	1338.75399	1338.99042	1341.82577	1342.03602	
3.014336	1338.82752	1339.07769	1341.8993	1342.12329	
3.024516	1338.89889	1339.1475	1341.97067	1342.1931	
3.034672	1338.96721	1339.19986	1342.03899	1342.26291	
3.04488	1339.03297	1339.25222	1342.10475	1342.324	
3.055068	1339.0958	1339.29585	1342.16758	1342.36763	
3.065392	1339.15694	1339.33076	1342.22872	1342.41127	
3.075484	1339.21315	1339.36567	1342.28493	1342.44617	
3.085593	1339.2671	1339.39185	1342.33888	1342.47235	
3.095737	1339.31846	1339.42675	1342.39024	1342.50726	
3.105874	1339.36702	1339.45293	1342.4388	1342.54217	
3.11606	1339.41307	1339.48784	1342.48485	1342.56835	
3.126246	1339.45637	1339.52275	1342.52815	1342.59453	
3.136407	1339.49686	1339.54893	1342.56864	1342.61198	
3.146557	1339.53463	1339.58383	1342.60641	1342.64689	
3.156643	1339.56954	1339.61874	1342.64132	1342.67307	
3.166902	1339.60237	1339.64492	1342.67415	1342.69925	
3.177043	1339.63226	1339.67983	1342.70404	1342.72543	
3.187173	1339.65956	1339.70601	1342.73134	1342.75161	
3.197347	1339.68446	1339.72346	1342.75624	1342.77779	
3.207513	1339.70688	1339.74964	1342.77866	1342.80397	
3.21811	1339.72758	1339.77582	1342.79936	1342.83015	
3.227782	1339.74446	1339.79327	1342.81624	1342.85633	
3.237928	1339.75987	1339.81073	1342.83165	1342.88251	
3.248115	1339.77314	1339.82818	1342.84492	1342.90869	
3.258184	1339.78426	1339.84563	1342.85604	1342.92614	
3.268347	1339.79353	1339.85436	1342.86531	1342.93487	
3.278587	1339.80104	1339.87181	1342.87282	1342.95232	
3.288706	1339.80689	1339.88054	1342.87867	1342.96105	
3.298878	1339.81136	1339.88927	1342.88314	1342.96105	
3.309018	1339.81463	1339.88927	1342.88641	1342.96105	
3.319579	1339.817	1339.88927	1342.88878	1342.96105	
3.329589	1339.82191	1339.88927	1342.89369	1342.95232	
3.339661	1339.82191	1339.88054	1342.89369	1342.94359	
3.349832	1339.82191	1339.87181	1342.89369	1342.92614	
3.35994	1339.82191	1339.85436	1342.89369	1342.90869	
3.37015	1339.82191	1339.83691	1342.89369	1342.89123	
3.380384	1339.82191	1339.81945	1342.89369	1342.87378	
3.390507	1339.82191	1339.802	1342.89369	1342.85633	
3.400676	1339.82191	1339.78455	1342.89369	1342.8476	
3.418769	1339.82191	1339.76709	1342.89369	1342.82142	
3.423354	1339.82191	1339.75837	1342.89369	1342.82142	
